"unitid","Year","Murder","Negligent Manslaughter","Rape","Fondling","Incest","Statuatory Rape","Robbery","Aggravated Assault","Burglary","Motor Vehicle Theft","Arson"
110468013,"2019",0,0,0,0,0,0,0,0,0,0,0
110486001,"2019",0,0,1,0,0,0,0,0,0,0,0
110495001,"2019",0,0,2,1,0,0,0,0,2,6,0
110495002,"2019",0,0,0,0,0,0,0,0,0,0,0
110510001,"2019",0,0,2,1,0,0,1,1,4,8,0
110510002,"2019",0,0,0,0,0,0,0,0,0,1,0
110529001,"2019",0,0,5,5,0,0,0,2,28,7,0
110538001,"2019",0,0,8,3,0,2,1,3,2,6,1
110538002,"2019",0,0,0,0,0,0,0,0,0,0,0
110538003,"2019",0,0,0,0,0,0,0,0,0,0,0
110547001,"2019",0,0,2,1,0,0,3,1,4,0,0
110556001,"2019",0,0,0,2,0,0,0,1,1,13,0
110556002,"2019",0,0,0,0,0,0,0,0,0,0,0
110565001,"2019",1,0,6,0,0,2,0,0,4,2,0
110565003,"2019",0,0,0,0,0,0,0,0,0,0,0
110565004,"2019",0,0,0,0,0,0,0,0,0,0,0
110565005,"2019",0,0,0,0,0,0,0,0,0,0,0
110565006,"2019",0,0,0,0,0,0,0,0,0,0,0
110574001,"2019",0,0,2,2,0,0,0,1,17,2,0
110574002,"2019",0,0,0,0,0,0,0,0,0,0,0
110574003,"2019",0,0,0,0,0,0,0,0,1,0,0
110583001,"2019",0,0,0,0,0,0,0,0,0,0,0
110592001,"2019",0,0,2,2,0,0,1,2,4,6,0
110592002,"2019",0,0,0,0,0,0,0,0,0,0,0
110608001,"2019",0,0,6,9,0,0,2,2,2,4,1
110617001,"2019",0,0,5,9,0,0,1,2,13,5,0
110635001,"2019",1,0,21,10,0,0,28,19,69,89,1
110635003,"2019",0,0,0,0,0,0,0,0,0,0,0
110644001,"2019",0,0,11,16,0,0,2,5,86,27,2
110644002,"2019",0,0,1,12,0,0,1,5,3,5,1
110653001,"2019",0,0,16,14,0,1,0,1,15,4,0
110653002,"2019",0,0,1,8,0,0,0,0,1,1,3
110662001,"2019",0,0,18,59,0,0,2,18,47,10,1
110671001,"2019",0,0,9,3,0,1,3,1,30,4,0
110671002,"2019",0,0,0,0,0,0,0,0,0,0,0
110680001,"2019",0,0,13,6,0,0,0,7,18,19,1
110699001,"2019",0,0,4,6,0,0,0,1,4,4,0
110699002,"2019",0,0,0,0,0,0,1,1,6,0,0
110699003,"2019",0,0,0,0,0,0,0,0,0,0,0
110699004,"2019",0,0,0,1,0,0,0,1,1,0,0
110699005,"2019",0,0,0,0,0,0,0,0,0,0,0
110705001,"2019",0,0,18,12,0,0,2,7,17,3,0
110714001,"2019",0,0,18,10,0,0,0,4,21,2,3
110778001,"2019",0,0,0,0,0,0,0,0,0,0,0
110875001,"2019",0,0,0,0,0,0,0,0,0,0,0
110918001,"2019",0,0,0,0,0,0,0,0,0,0,0
111045001,"2019",0,0,0,0,0,0,0,0,0,0,0
111054001,"2019",0,0,0,0,0,0,0,0,0,0,0
111081001,"2019",0,0,0,0,0,0,0,4,3,0,0
111188001,"2019",0,0,1,0,0,0,1,0,7,0,0
111188002,"2019",0,0,0,0,0,0,0,0,0,0,0
111391001,"2019",0,0,0,0,0,0,0,0,0,1,0
111434001,"2019",0,0,0,0,0,0,0,0,0,0,0
111461001,"2019",0,0,1,0,0,0,0,0,2,0,0
111513001,"2019",0,0,0,0,0,0,0,0,0,0,0
111638001,"2019",0,0,0,0,0,0,0,0,0,0,0
111708001,"2019",0,0,0,0,0,0,0,0,0,0,0
111717001,"2019",0,0,0,0,0,0,1,0,0,0,0
111726001,"2019",0,0,0,0,0,0,0,0,0,0,0
111744001,"2019",0,0,0,0,0,0,0,0,0,0,0
111762001,"2019",0,0,0,0,0,0,0,0,0,0,0
111799001,"2019",0,0,0,0,0,0,0,0,0,0,0
111887001,"2019",0,0,0,0,0,0,1,0,1,1,0
111896001,"2019",0,0,0,0,0,0,0,0,0,0,0
111896002,"2019",0,0,0,0,0,0,0,0,0,0,0
111896003,"2019",0,0,0,0,0,0,0,0,0,0,0
111896004,"2019",0,0,0,0,0,0,0,0,0,0,0
111896005,"2019",0,0,0,0,0,0,0,0,0,0,0
111920001,"2019",0,0,0,1,0,0,1,0,0,3,0
111920002,"2019",0,0,0,0,0,0,0,0,1,1,0
111939001,"2019",0,0,0,2,0,0,1,1,3,5,0
111939002,"2019",0,0,0,0,0,0,0,0,0,0,0
111939003,"2019",0,0,0,0,0,0,0,0,0,0,0
111948001,"2019",0,0,2,1,0,0,0,1,17,7,0
111948002,"2019",0,0,0,0,0,0,0,0,0,0,0
111966001,"2019",0,0,0,0,0,0,0,0,0,0,0
112075001,"2019",0,0,3,1,0,0,0,0,2,0,0
112075003,"2019",0,0,0,0,0,0,0,0,0,0,0
112084001,"2019",0,0,0,0,0,0,0,0,0,0,0
112127001,"2019",0,0,0,0,0,0,0,0,0,0,0
112172001,"2019",0,0,1,1,0,0,0,0,2,0,0
112181001,"2019",0,0,0,0,0,0,0,0,0,0,0
112190001,"2019",0,0,0,1,0,0,1,1,3,1,0
112190002,"2019",0,0,0,0,0,0,0,0,0,0,0
112190003,"2019",0,0,0,0,0,0,0,0,2,0,0
112190004,"2019",0,0,0,0,0,0,0,0,0,0,0
112190005,"2019",0,0,0,0,0,0,0,0,0,0,0
112190006,"2019",0,0,0,0,0,0,1,0,1,0,0
112190008,"2019",0,0,0,0,0,0,0,0,0,0,0
112190011,"2019",0,0,0,0,0,0,0,0,0,0,0
112190013,"2019",0,0,0,0,0,0,0,0,1,2,0
112251001,"2019",0,0,0,0,0,0,0,0,1,0,0
112260001,"2019",0,0,8,2,0,0,0,1,4,1,1
112288001,"2019",0,0,0,0,0,0,0,0,0,2,0
112367001,"2019",0,0,0,0,0,0,0,0,0,0,0
112385002,"2019",0,0,0,0,0,0,0,0,0,0,0
112385004,"2019",0,0,0,0,0,0,0,0,0,0,0
112385005,"2019",0,0,0,1,0,0,0,0,0,0,0
112394001,"2019",0,0,0,1,0,0,0,0,0,18,0
112455001,"2019",0,0,0,0,0,0,0,0,0,0,0
112525001,"2019",0,0,0,0,0,0,1,1,1,2,0
112525002,"2019",0,0,0,0,0,0,0,0,0,0,0
112561001,"2019",0,0,0,0,0,0,0,0,0,0,0
112570001,"2019",0,0,0,0,0,0,0,0,0,0,0
112570002,"2019",0,0,0,0,0,0,0,0,0,0,0
112686001,"2019",0,0,0,0,0,0,0,0,0,0,0
112826001,"2019",0,0,0,0,0,0,0,0,3,1,0
113096001,"2019",0,0,0,7,0,0,1,0,0,4,1
113096002,"2019",0,0,0,0,0,0,0,0,0,0,0
113111001,"2019",0,0,0,0,0,0,0,0,1,0,0
113193001,"2019",0,0,0,0,0,0,0,0,0,0,0
113193002,"2019",0,0,0,0,0,0,0,0,0,0,0
113193003,"2019",0,0,0,0,0,0,0,0,0,0,0
113218001,"2019",0,0,0,0,0,0,0,1,0,1,0
113236001,"2019",0,0,0,3,0,0,1,1,5,4,0
113236002,"2019",0,0,0,0,0,0,0,0,0,1,0
113333001,"2019",0,0,0,0,0,0,2,0,1,0,0
113449001,"2019",0,0,0,0,0,0,0,0,0,0,0
113537001,"2019",0,0,0,0,0,0,0,0,0,0,0
113573001,"2019",0,0,0,0,0,0,0,8,1,0,0
113573002,"2019",0,0,0,0,0,0,0,1,1,0,0
113573003,"2019",0,0,0,0,0,0,0,0,0,0,0
113573004,"2019",0,0,0,0,0,0,0,0,0,0,0
113582001,"2019",0,0,0,0,0,0,0,0,0,0,0
113634001,"2019",0,0,0,0,0,0,1,0,7,0,0
113698001,"2019",0,0,0,1,0,0,0,0,0,0,0
113704001,"2019",0,0,0,0,0,0,0,0,0,0,0
113856001,"2019",0,0,1,0,0,0,1,0,1,7,0
113856002,"2019",0,0,0,0,0,0,1,0,0,0,0
113980001,"2019",0,0,0,3,0,0,2,2,2,7,1
114044001,"2019",0,0,0,0,0,0,0,0,0,0,0
114114001,"2019",0,0,0,0,0,0,0,0,0,0,0
114123001,"2019",0,0,0,0,0,0,0,0,0,0,0
114266001,"2019",0,0,0,0,0,0,0,0,2,0,0
114354001,"2019",0,0,0,0,0,0,0,1,0,0,0
114354002,"2019",0,0,0,0,0,0,0,0,0,0,0
114354003,"2019",0,0,0,0,0,0,0,0,0,0,0
114390001,"2019",0,0,0,0,0,0,0,0,0,0,0
114433001,"2019",0,0,0,0,0,0,0,0,0,0,0
114460001,"2019",0,0,0,0,0,0,0,0,0,0,0
114549001,"2019",0,0,0,0,0,0,0,0,0,0,0
114585001,"2019",0,0,1,0,0,0,0,0,2,0,0
114585002,"2019",0,0,0,0,0,0,0,0,2,0,0
114637001,"2019",0,0,0,0,0,0,0,0,0,0,0
114716001,"2019",0,0,0,0,0,0,0,0,5,0,0
114734001,"2019",0,0,0,0,0,0,1,0,0,0,0
114761001,"2019",0,0,0,0,0,0,0,0,1,0,2
114789001,"2019",0,0,0,3,0,0,0,0,8,4,1
114789002,"2019",0,0,0,0,0,0,0,0,0,0,0
114813001,"2019",0,0,0,0,0,0,0,0,0,0,0
114813002,"2019",0,0,0,0,0,0,0,0,0,0,0
114813003,"2019",0,0,0,0,0,0,0,0,0,0,0
114813004,"2019",0,0,0,0,0,0,0,0,0,0,0
114813005,"2019",0,0,0,0,0,0,0,0,0,0,0
114840001,"2019",0,0,0,0,0,0,0,1,5,1,0
114840014,"2019",0,0,0,0,0,0,0,0,0,0,0
114840015,"2019",0,0,0,0,0,0,1,0,0,0,0
114859001,"2019",0,0,0,0,0,0,0,0,1,3,0
114938001,"2019",0,0,0,0,0,0,0,0,8,0,0
114938003,"2019",0,0,0,0,0,0,0,0,0,0,0
114938004,"2019",0,0,0,0,0,0,0,0,0,0,0
114938005,"2019",0,0,0,0,0,0,0,0,0,0,0
114947001,"2019",0,0,0,0,0,0,0,0,0,0,0
115001001,"2019",0,0,0,3,0,0,0,0,1,0,2
115001002,"2019",0,0,0,0,0,0,0,0,0,0,0
115001003,"2019",0,0,0,0,0,0,0,0,0,0,0
115010001,"2019",0,0,0,0,0,0,0,0,0,0,0
115083001,"2019",0,0,0,0,0,0,0,0,5,0,0
115126001,"2019",0,0,0,0,0,0,0,0,4,2,0
115214001,"2019",0,0,0,0,0,0,0,0,0,0,0
115296001,"2019",0,0,0,1,0,0,0,0,1,0,0
115357001,"2019",0,0,0,0,0,0,0,0,0,0,0
115393001,"2019",0,0,0,0,0,0,0,0,1,0,0
115393002,"2019",0,0,0,0,0,0,0,0,0,0,0
115393003,"2019",0,0,0,0,0,0,0,0,0,0,0
115409001,"2019",0,0,2,1,0,0,0,0,2,0,0
115658001,"2019",0,0,0,0,0,0,0,0,0,0,0
115728001,"2019",0,0,1,0,0,0,0,8,0,0,0
115746001,"2019",0,0,0,0,0,0,0,0,0,0,0
115755001,"2019",0,0,1,1,0,0,1,0,6,2,0
115773001,"2019",0,0,0,0,0,0,0,0,0,0,0
115773002,"2019",0,0,0,0,0,0,0,0,0,0,0
115861001,"2019",0,0,0,0,0,0,1,0,0,0,0
115931001,"2019",0,0,0,0,0,0,0,0,0,0,0
116226001,"2019",0,0,0,0,0,0,0,0,0,0,0
116350001,"2019",0,0,0,0,0,0,0,0,0,0,0
116350002,"2019",0,0,0,0,0,0,0,0,0,0,0
116439001,"2019",0,0,0,0,0,0,0,0,0,0,0
116563001,"2019",0,0,0,0,0,0,0,0,0,0,0
116712001,"2019",0,0,0,0,0,0,0,0,0,2,0
116712003,"2019",0,0,0,0,0,0,0,0,1,0,0
116846001,"2019",0,0,0,0,0,0,0,0,0,0,0
117052001,"2019",0,0,0,0,0,0,0,0,3,0,1
117052002,"2019",0,0,0,0,0,0,0,0,0,0,0
117052004,"2019",0,0,0,0,0,0,0,0,0,0,0
117104001,"2019",0,0,0,0,0,0,0,0,0,1,0
117140001,"2019",0,0,2,0,0,0,0,0,0,0,0
117140014,"2019",0,0,0,0,0,0,0,0,0,0,0
117140015,"2019",0,0,0,0,0,0,0,0,0,0,0
117140016,"2019",0,0,0,0,0,0,0,0,0,0,0
117140017,"2019",0,0,0,0,0,0,0,0,0,0,0
117140018,"2019",0,0,0,0,0,0,0,0,0,0,0
117140019,"2019",0,0,0,0,0,0,0,0,0,0,0
117140020,"2019",0,0,0,0,0,0,0,0,0,0,0
117140021,"2019",0,0,0,0,0,0,0,0,1,1,0
117168001,"2019",0,0,0,0,0,0,0,0,1,0,0
117195001,"2019",0,0,0,0,0,0,0,0,0,0,0
117238001,"2019",0,0,0,0,0,0,0,0,0,0,0
117247001,"2019",0,0,1,1,0,0,0,0,7,0,0
117274001,"2019",0,0,2,0,0,0,1,0,1,0,0
117520001,"2019",0,0,0,0,0,0,0,0,0,0,0
117557001,"2019",0,0,0,0,0,0,0,0,1,0,0
117575001,"2019",0,0,0,0,0,0,0,0,0,0,0
117627001,"2019",0,0,1,0,0,0,0,1,0,1,0
117627002,"2019",0,0,0,0,0,0,0,0,0,0,0
117627003,"2019",0,0,0,0,0,0,0,0,0,0,0
117636001,"2019",0,0,1,5,0,0,0,0,0,9,1
117645001,"2019",0,0,0,3,0,0,0,2,0,3,0
117645002,"2019",0,0,0,0,0,0,1,0,1,0,0
117672001,"2019",0,0,0,0,0,0,0,0,0,0,0
117690001,"2019",0,0,0,0,0,0,1,0,4,0,0
117706001,"2019",0,0,1,1,0,0,0,0,0,0,0
117715001,"2019",0,0,1,1,0,1,1,1,1,1,0
117724001,"2019",0,0,0,1,0,0,1,1,14,2,0
117733001,"2019",0,0,0,0,0,0,0,0,1,2,0
117751001,"2019",0,0,0,0,0,0,0,0,2,0,0
117751003,"2019",0,0,0,0,0,0,0,0,0,0,0
117751004,"2019",0,0,0,0,0,0,0,0,0,0,0
117788001,"2019",0,0,0,0,0,2,1,1,13,1,2
117803001,"2019",0,0,0,0,0,0,0,0,0,0,0
117867001,"2019",0,0,0,0,0,0,0,0,0,0,1
117894001,"2019",0,0,0,0,0,0,0,0,6,1,0
117946001,"2019",0,0,8,11,0,0,0,1,2,1,1
117946002,"2019",0,0,0,0,0,0,0,0,0,0,0
117955001,"2019",0,0,0,0,0,0,0,0,0,0,0
118134001,"2019",0,0,0,0,0,0,0,0,0,0,0
118143001,"2019",0,0,0,0,0,0,0,0,0,0,0
118161001,"2019",0,0,0,0,0,0,0,0,0,0,0
118198001,"2019",0,0,0,0,0,0,0,0,0,0,0
118347001,"2019",0,0,0,0,0,0,0,2,0,0,0
118347002,"2019",0,0,0,0,0,0,0,0,0,0,0
118541001,"2019",0,0,0,0,0,0,0,0,0,0,0
118684001,"2019",0,0,0,0,0,0,0,0,1,0,0
118684002,"2019",0,0,0,0,0,0,0,0,0,0,0
118684003,"2019",0,0,0,0,0,0,0,1,0,0,0
118684004,"2019",0,0,0,0,0,0,0,0,0,0,0
118684005,"2019",0,0,0,0,0,0,0,0,1,0,0
118693001,"2019",0,0,2,0,0,0,0,1,0,0,0
118718001,"2019",0,0,1,0,0,0,0,0,0,0,0
118718002,"2019",0,0,0,0,0,0,0,0,0,0,0
118772001,"2019",0,0,0,0,0,0,0,0,0,1,0
118888001,"2019",0,0,1,0,0,0,0,0,1,0,1
118912001,"2019",0,0,1,1,0,0,0,0,0,0,0
118912002,"2019",0,0,0,0,0,0,0,0,0,0,0
118912003,"2019",0,0,0,0,0,0,0,0,1,0,1
118912004,"2019",0,0,0,0,0,0,0,0,0,0,0
118930001,"2019",0,0,0,1,0,1,1,0,2,0,0
118958001,"2019",0,0,0,0,0,0,0,0,0,0,0
118976001,"2019",0,0,0,0,0,0,0,1,7,2,1
118976002,"2019",0,0,1,0,0,0,0,0,1,0,0
118994001,"2019",0,0,0,0,0,0,0,0,0,0,0
118994002,"2019",0,0,0,0,0,0,0,0,0,0,0
118994003,"2019",0,0,0,0,0,0,0,0,0,0,0
118994004,"2019",0,0,0,0,0,0,0,0,0,0,0
118994006,"2019",0,0,0,0,0,0,0,0,0,0,0
119058001,"2019",0,0,0,0,0,0,0,0,0,0,0
119067001,"2019",0,0,0,0,0,0,0,1,3,0,0
119067002,"2019",0,0,0,0,0,0,0,0,0,0,0
119067003,"2019",0,0,0,0,0,0,0,0,0,0,0
119137001,"2019",0,0,0,0,0,0,0,0,4,3,0
119164001,"2019",0,0,2,0,0,0,1,1,3,4,0
119173001,"2019",0,0,0,0,0,0,0,0,3,0,0
119173002,"2019",0,0,0,0,0,0,0,0,4,0,0
119216001,"2019",0,0,0,0,0,0,1,1,2,1,0
119216002,"2019",0,0,0,0,0,0,0,0,2,4,0
119216003,"2019",0,0,0,0,0,0,0,0,0,0,0
119216004,"2019",0,0,0,0,0,0,0,0,0,0,0
119216005,"2019",0,0,0,0,0,0,0,0,0,0,0
119270001,"2019",0,0,0,0,0,0,0,0,0,0,0
119270002,"2019",0,0,0,0,0,0,0,0,0,0,0
119331001,"2019",0,0,0,0,0,0,0,0,0,1,0
119331002,"2019",0,0,0,0,0,0,0,0,0,0,0
119553001,"2019",0,0,0,0,0,0,0,0,0,0,0
119553002,"2019",0,0,0,0,0,0,0,0,1,0,0
119553004,"2019",0,0,0,0,0,0,0,0,0,0,0
119553006,"2019",0,0,0,0,0,0,0,0,1,0,0
119553007,"2019",0,0,0,0,0,0,0,0,0,0,0
119553008,"2019",0,0,0,0,0,0,0,0,0,0,0
119553009,"2019",0,0,0,1,0,0,0,0,0,1,0
119553010,"2019",0,0,0,0,0,0,0,0,0,0,0
119553011,"2019",0,0,0,0,0,0,0,0,0,0,0
119553012,"2019",0,0,0,0,0,0,0,0,0,0,0
119605001,"2019",0,0,0,0,0,0,0,0,0,0,0
119605002,"2019",0,0,0,0,0,0,0,0,0,0,0
119605003,"2019",0,0,0,0,0,0,0,0,0,0,0
119605004,"2019",0,0,0,0,0,0,0,0,0,0,0
119605005,"2019",0,0,0,0,0,0,0,0,0,0,0
119605006,"2019",0,0,0,0,0,0,0,0,0,0,0
119605007,"2019",0,0,0,0,0,0,0,0,0,0,0
119605009,"2019",0,0,0,0,0,0,0,0,0,0,0
119605010,"2019",0,0,0,0,0,0,0,0,0,0,0
119605011,"2019",0,0,0,0,0,0,0,0,0,0,0
119605012,"2019",0,0,0,0,0,0,0,0,0,0,0
119605013,"2019",0,0,0,0,0,0,0,0,0,0,0
119605014,"2019",0,0,0,0,0,0,0,0,0,0,0
119605015,"2019",0,0,0,0,0,0,0,0,0,0,0
119605016,"2019",0,0,0,0,0,0,0,0,0,0,0
119605017,"2019",0,0,0,0,0,0,0,0,0,0,0
119605018,"2019",0,0,0,0,0,0,0,0,0,0,0
119605019,"2019",0,0,0,0,0,0,0,0,0,0,0
119605020,"2019",0,0,0,0,0,0,0,0,0,0,0
119605021,"2019",0,0,0,0,0,0,0,0,0,0,0
119605022,"2019",0,0,0,0,0,0,0,0,0,0,0
119605023,"2019",0,0,0,0,0,0,0,0,0,0,0
119605024,"2019",0,0,0,0,0,0,0,0,0,0,0
119605025,"2019",0,0,0,0,0,0,0,0,0,0,0
119605026,"2019",0,0,0,0,0,0,0,0,0,0,0
119605027,"2019",0,0,0,0,0,0,0,0,0,0,0
119605028,"2019",0,0,0,0,0,0,0,0,0,0,0
119605029,"2019",0,0,0,0,0,0,0,0,0,0,0
119605030,"2019",0,0,0,0,0,0,0,0,0,0,0
119775001,"2019",0,0,0,0,0,0,0,0,0,0,0
119845001,"2019",0,0,0,0,0,0,0,0,0,0,0
119951001,"2019",0,0,0,0,0,0,0,0,0,1,0
119951002,"2019",0,0,0,0,0,0,0,0,0,0,0
120069001,"2019",0,0,0,0,0,0,0,0,0,0,0
120078001,"2019",0,0,0,0,0,0,0,0,0,0,0
120087001,"2019",0,0,0,0,0,0,0,0,0,0,0
120184001,"2019",0,0,0,0,0,0,0,0,0,0,0
120254001,"2019",0,0,8,3,0,0,0,1,5,0,0
120290001,"2019",0,0,0,1,0,1,0,1,1,0,0
120290002,"2019",0,0,0,0,0,0,0,0,0,0,0
120342001,"2019",0,0,0,2,0,0,0,0,0,3,0
120403001,"2019",0,0,0,0,0,0,0,1,0,0,0
120403005,"2019",0,0,0,0,0,0,0,0,0,0,0
120421001,"2019",0,0,0,0,0,0,0,0,1,1,1
120537001,"2019",0,0,0,0,0,0,0,0,1,0,0
120537003,"2019",0,0,0,0,0,0,0,0,0,0,0
120661001,"2019",0,0,0,0,0,0,0,0,0,1,0
120698001,"2019",0,0,0,0,0,0,0,0,0,0,0
120768002,"2019",0,0,0,0,0,0,0,0,0,0,0
120768003,"2019",0,0,0,0,0,0,0,0,0,0,0
120795001,"2019",0,0,0,0,0,0,0,0,0,0,0
120838001,"2019",0,0,0,0,0,0,0,0,0,0,0
120865001,"2019",0,0,0,0,0,0,0,0,1,0,0
120883001,"2019",0,0,5,2,0,0,0,0,0,5,0
120883002,"2019",0,0,0,0,0,0,0,0,0,0,1
120883003,"2019",0,0,0,1,0,0,0,0,1,0,0
120953001,"2019",0,0,0,0,0,0,0,0,0,0,0
120953002,"2019",0,0,0,0,0,0,0,0,0,0,0
120971001,"2019",0,0,0,3,0,0,0,1,2,0,0
120971002,"2019",0,0,0,0,0,0,0,0,0,0,0
120971003,"2019",0,0,0,0,0,0,0,0,1,0,0
120971004,"2019",0,0,0,0,0,0,0,0,1,0,0
121044001,"2019",0,0,0,0,0,0,0,0,4,6,0
121044002,"2019",0,0,0,0,0,0,0,0,0,0,0
121044003,"2019",0,0,0,0,0,0,0,0,0,0,0
121044004,"2019",0,0,0,0,0,0,0,0,0,0,0
121150001,"2019",0,0,3,3,0,0,0,0,10,0,0
121150004,"2019",0,0,0,0,0,0,0,0,0,0,0
121150005,"2019",0,0,0,0,0,0,0,0,0,0,0
121150006,"2019",0,0,0,2,0,0,0,0,0,0,0
121150009,"2019",0,0,0,0,0,0,0,0,0,0,0
121150010,"2019",0,0,0,0,0,0,0,0,0,0,0
121150011,"2019",0,0,0,0,0,0,0,0,0,0,0
121150012,"2019",0,0,0,0,0,0,0,0,0,0,0
121150013,"2019",0,0,0,2,0,0,0,0,0,0,0
121150014,"2019",0,0,0,0,0,0,0,0,0,0,0
121150015,"2019",0,0,0,0,0,0,0,0,0,0,0
121257001,"2019",0,0,5,1,0,0,0,0,8,0,0
121275001,"2019",0,0,0,0,0,0,0,0,0,0,0
121309001,"2019",0,0,0,0,0,0,0,0,2,1,0
121309003,"2019",0,0,0,0,0,0,0,0,0,0,0
121309004,"2019",0,0,0,0,0,0,0,0,0,0,0
121309006,"2019",0,0,0,0,0,0,0,0,0,0,0
121309007,"2019",0,0,0,0,0,0,0,0,0,0,0
121309008,"2019",0,0,0,0,0,0,0,0,0,0,0
121309009,"2019",0,0,0,0,0,0,0,0,0,0,0
121309010,"2019",0,0,0,0,0,0,0,0,0,0,0
121309011,"2019",0,0,0,0,0,0,0,0,0,0,0
121309012,"2019",0,0,0,0,0,0,0,0,0,0,0
121345001,"2019",0,0,5,1,0,0,1,0,17,5,2
121363001,"2019",0,0,0,0,0,0,0,0,3,1,0
121433001,"2019",0,0,0,0,0,0,0,0,0,0,0
121619001,"2019",1,0,2,2,0,0,0,0,3,6,0
121619002,"2019",0,0,0,0,0,0,0,0,3,1,0
121619003,"2019",0,0,0,0,0,0,0,0,0,0,0
121619004,"2019",0,0,0,0,0,0,0,0,1,0,0
121619005,"2019",0,0,0,0,0,0,0,0,0,0,0
121628001,"2019",0,0,0,0,0,0,0,0,0,0,0
121637001,"2019",0,0,0,0,0,0,0,0,0,0,0
121691001,"2019",0,0,6,9,0,0,0,1,7,5,0
121691002,"2019",0,0,0,0,0,0,0,0,0,0,0
121691003,"2019",0,0,0,0,0,0,0,0,0,0,0
121691004,"2019",0,0,0,0,0,0,0,0,0,0,0
121691005,"2019",0,0,0,0,0,0,0,0,0,0,0
121691007,"2019",0,0,0,0,0,0,0,0,0,0,0
121691008,"2019",0,0,0,0,0,0,0,0,0,0,0
121691010,"2019",0,0,0,0,0,0,0,0,1,0,0
121691013,"2019",0,0,0,0,0,0,0,0,0,0,0
121707001,"2019",0,0,0,0,0,0,0,0,0,0,0
121707002,"2019",0,0,0,0,0,0,0,0,0,0,0
121707003,"2019",0,0,0,0,0,0,0,0,0,0,0
121859001,"2019",0,0,0,0,0,0,0,0,0,0,0
121868001,"2019",0,0,0,0,0,0,0,0,0,0,0
121886001,"2019",0,0,0,0,0,0,0,0,16,1,0
121886002,"2019",0,0,0,0,0,0,0,0,0,0,0
121886003,"2019",0,0,0,0,0,0,0,0,0,0,0
121886004,"2019",0,0,0,0,0,0,1,0,0,0,0
121886005,"2019",0,0,0,0,0,0,0,0,0,0,0
121901001,"2019",0,0,0,1,0,0,2,0,1,1,1
122117001,"2019",0,0,0,0,0,0,0,0,1,0,0
122180001,"2019",0,0,0,4,0,0,0,1,0,1,0
122180002,"2019",0,0,0,0,0,0,0,0,0,0,0
122180003,"2019",0,0,0,0,0,0,0,0,0,0,0
122205001,"2019",0,0,0,0,0,0,1,0,4,0,0
122296001,"2019",0,0,0,0,0,0,0,0,6,0,0
122296002,"2019",0,0,0,0,0,0,0,0,0,0,0
122296004,"2019",0,0,0,0,0,0,0,0,0,0,0
122339001,"2019",0,0,0,0,0,0,1,0,8,1,0
122375001,"2019",0,0,0,1,0,0,0,0,0,0,0
122384001,"2019",0,0,0,1,0,0,0,0,3,3,0
122409001,"2019",0,0,7,2,0,0,3,4,23,12,3
122409002,"2019",0,0,0,0,0,0,0,0,0,0,0
122436001,"2019",0,0,9,2,0,0,1,0,13,8,0
122436002,"2019",0,0,0,0,0,0,0,0,0,0,0
122454001,"2019",0,0,0,0,0,0,0,0,0,0,0
122506001,"2019",0,0,0,0,0,0,0,0,0,0,0
122597001,"2019",0,0,24,9,0,0,3,1,24,2,0
122597002,"2019",0,0,0,0,0,0,0,0,1,0,0
122597003,"2019",0,0,0,0,0,0,0,0,0,1,0
122612001,"2019",0,0,5,0,0,0,0,1,5,0,0
122612002,"2019",0,0,0,0,0,0,0,0,0,0,0
122612004,"2019",0,0,0,0,0,0,0,0,0,0,0
122612005,"2019",0,0,0,0,0,0,0,0,0,0,0
122612007,"2019",0,0,0,0,0,0,0,0,0,0,0
122612008,"2019",0,0,0,0,0,0,2,0,1,0,0
122612009,"2019",0,0,0,0,0,0,0,0,0,0,0
122612010,"2019",0,0,0,0,0,0,0,0,0,0,0
122649001,"2019",0,0,0,0,0,0,0,0,0,0,0
122658001,"2019",0,0,0,1,0,0,1,0,1,1,3
122658002,"2019",0,0,0,0,0,0,0,0,0,0,0
122658004,"2019",0,0,0,0,0,0,0,0,0,0,0
122685001,"2019",0,0,0,0,0,0,0,0,0,0,0
122685002,"2019",0,0,0,0,0,0,0,0,0,0,0
122685003,"2019",0,0,0,0,0,0,0,0,0,0,0
122685004,"2019",0,0,0,0,0,0,0,0,0,0,0
122685005,"2019",0,0,0,0,0,0,0,0,0,0,0
122685006,"2019",0,0,0,0,0,0,0,0,0,0,0
122685007,"2019",0,0,0,0,0,0,0,0,0,0,0
122685008,"2019",0,0,0,0,0,0,0,0,3,0,0
122685009,"2019",0,0,1,0,0,0,0,0,0,0,0
122685010,"2019",0,0,0,0,0,0,0,0,0,0,0
122685012,"2019",0,0,0,0,0,0,0,0,0,0,0
122685013,"2019",0,0,0,0,0,0,0,0,0,0,0
122685014,"2019",0,0,0,0,0,0,0,0,0,0,0
122685015,"2019",0,0,0,0,0,0,0,0,0,0,0
122685016,"2019",0,0,0,0,0,0,0,0,0,0,0
122728001,"2019",0,0,0,0,0,0,0,0,4,0,0
122746001,"2019",0,0,0,1,0,0,0,0,6,1,0
122755001,"2019",0,0,5,5,0,3,2,3,16,2,3
122755002,"2019",0,0,0,0,0,0,0,0,0,0,0
122755003,"2019",0,0,0,0,0,2,0,0,2,3,0
