"UNITID","Students","Demographic"
189273,0,"Women"
189282,39,"Men"
189282,272,"Women"
189404,4,"Men"
189404,85,"Women"
189413,90,"Men"
189413,426,"Women"
189468,5,"Men"
189468,136,"Women"
189477,4,"Men"
189477,109,"Women"
189501,429,"Men"
189501,696,"Women"
189547,2151,"Men"
189547,3176,"Women"
189565,119,"Men"
189565,343,"Women"
189583,511,"Men"
189583,1575,"Women"
189592,103,"Men"
189592,264,"Women"
189705,1165,"Men"
189705,1286,"Women"
189714,5,"Men"
189714,280,"Women"
189811,175,"Men"
189811,881,"Women"
189839,1479,"Men"
189839,2101,"Women"
189857,986,"Men"
189857,0,"Women"
189990,5,"Men"
189990,636,"Women"
190008,15,"Men"
190008,24,"Women"
190044,2221,"Men"
190044,1127,"Women"
190053,492,"Men"
190053,575,"Women"
190071,13,"Men"
190071,104,"Women"
190080,38,"Men"
190080,40,"Women"
190099,1381,"Men"
190099,1830,"Women"
190114,213,"Men"
190114,470,"Women"
190150,15887,"Men"
190150,19286,"Women"
190169,682,"Men"
190169,934,"Women"
190239,9,"Men"
190239,163,"Women"
190318,7,"Men"
190318,187,"Women"
190372,457,"Men"
190372,476,"Women"
190415,12696,"Men"
190415,14097,"Women"
190424,598,"Men"
190424,876,"Women"
190442,1550,"Men"
190442,2170,"Women"
190451,23,"Men"
190451,150,"Women"
190503,1552,"Men"
190503,1595,"Women"
190512,9884,"Men"
190512,10197,"Women"
190521,8660,"Men"
190521,11463,"Women"
190530,2927,"Men"
190530,3860,"Women"
190549,6078,"Men"
190549,8312,"Women"
190558,5236,"Men"
190558,5797,"Women"
190567,7267,"Men"
190567,8277,"Women"
190576,3150,"Men"
190576,6386,"Women"
190585,1789,"Men"
190585,3689,"Women"
190594,7334,"Men"
190594,15204,"Women"
190600,4886,"Men"
190600,8877,"Women"
190619,9798,"Men"
190619,8367,"Women"
190628,6729,"Men"
190628,7765,"Women"
190637,4539,"Men"
190637,8785,"Women"
190646,1050,"Men"
190646,2686,"Women"
190655,7665,"Men"
190655,6821,"Women"
190664,7381,"Men"
190664,8584,"Women"
190673,4758,"Men"
190673,5579,"Women"
190682,235,"Men"
190682,434,"Women"
190691,2302,"Men"
190691,3872,"Women"
190707,4,"Men"
190707,16,"Women"
190716,686,"Men"
190716,1870,"Women"
190725,645,"Men"
190725,1895,"Women"
190752,86,"Men"
190752,0,"Women"
190761,486,"Men"
190761,910,"Women"
190840,2926,"Men"
190840,3680,"Women"
190956,21,"Men"
190956,141,"Women"
190983,266,"Men"
190983,520,"Women"
191083,3820,"Men"
191083,4270,"Women"
191126,1511,"Men"
191126,6695,"Women"
191199,2679,"Men"
191199,3325,"Women"
191205,568,"Men"
191205,406,"Women"
191241,6252,"Men"
191241,9898,"Women"
191302,812,"Men"
191302,1053,"Women"
191311,64,"Men"
191311,96,"Women"
191339,1660,"Men"
191339,2580,"Women"
191515,902,"Men"
191515,1129,"Women"
191533,419,"Men"
191533,678,"Women"
191597,122,"Men"
191597,792,"Women"
191612,946,"Men"
191612,1025,"Women"
191621,400,"Men"
191621,568,"Women"
191630,853,"Men"
191630,988,"Women"
191649,4322,"Men"
191649,6363,"Women"
191676,494,"Men"
191676,706,"Women"
191719,4428,"Men"
191719,4799,"Women"
191728,210,"Men"
191728,1051,"Women"
191931,1723,"Men"
191931,2235,"Women"
191940,6,"Men"
191940,79,"Women"
191959,23,"Men"
191959,7,"Women"
191968,2062,"Men"
191968,2705,"Women"
191986,1753,"Men"
191986,2301,"Women"
192004,27,"Men"
192004,81,"Women"
192022,922,"Men"
192022,1397,"Women"
192040,138,"Men"
192040,178,"Women"
192110,560,"Men"
192110,513,"Women"
192165,205,"Men"
192165,0,"Women"
192192,286,"Men"
192192,1080,"Women"
192271,163,"Men"
192271,1304,"Women"
192323,1167,"Men"
192323,1924,"Women"
192448,6212,"Men"
192448,10477,"Women"
192484,4,"Men"
192484,97,"Women"
192624,131,"Men"
192624,0,"Women"
192688,89,"Men"
192688,408,"Women"
192703,1884,"Men"
192703,1341,"Women"
192712,492,"Men"
192712,592,"Women"
192749,895,"Men"
192749,1617,"Women"
192785,72,"Men"
192785,650,"Women"
192800,2,"Men"
192800,12,"Women"
192819,2628,"Men"
192819,3728,"Women"
192864,280,"Men"
192864,1321,"Women"
192961,14,"Men"
192961,109,"Women"
192970,2,"Men"
192970,9,"Women"
193016,2709,"Men"
193016,6282,"Women"
193052,593,"Men"
193052,0,"Women"
193061,39,"Men"
193061,0,"Women"
193070,72,"Men"
193070,0,"Women"
193201,43,"Men"
193201,326,"Women"
193247,139,"Men"
193247,0,"Women"
193265,50,"Men"
193265,8,"Women"
193283,2713,"Men"
193283,3227,"Women"
193292,1223,"Men"
193292,3782,"Women"
193308,2733,"Men"
193308,5408,"Women"
193326,3609,"Men"
193326,5032,"Women"
193353,857,"Men"
193353,1634,"Women"
193380,16,"Men"
193380,105,"Women"
193399,812,"Men"
193399,2962,"Women"
193405,484,"Men"
193405,777,"Women"
193478,5922,"Men"
193478,6379,"Women"
193584,645,"Men"
193584,1756,"Women"
193609,33,"Men"
193609,34,"Women"
193654,2306,"Men"
193654,6762,"Women"
193751,227,"Men"
193751,337,"Women"
193821,381,"Men"
193821,681,"Women"
193830,614,"Men"
193830,857,"Women"
193858,23,"Men"
193858,254,"Women"
193900,23777,"Men"
193900,33055,"Women"
193946,1667,"Men"
193946,2880,"Women"
193973,1343,"Men"
193973,2690,"Women"
193991,3,"Men"
193991,46,"Women"
194028,578,"Men"
194028,1080,"Women"
194073,131,"Men"
194073,208,"Women"
194091,3740,"Men"
194091,3137,"Women"
194116,42,"Men"
194116,531,"Women"
194189,100,"Men"
194189,0,"Women"
194222,4119,"Men"
194222,4418,"Women"
194240,2268,"Men"
194240,3436,"Women"
194259,5,"Men"
194259,26,"Women"
194310,5038,"Men"
194310,8596,"Women"
194392,548,"Men"
194392,400,"Women"
194435,0,"Men"
194435,78,"Women"
194499,198,"Men"
194499,804,"Women"
194569,76,"Men"
194569,80,"Women"
194578,1473,"Men"
194578,3883,"Women"
194657,264,"Men"
194657,0,"Women"
194666,548,"Men"
194666,0,"Women"
194693,53,"Men"
194693,0,"Women"
194718,96,"Men"
194718,0,"Women"
194736,159,"Men"
194736,0,"Women"
194763,611,"Men"
194763,0,"Women"
194824,4834,"Men"
194824,2206,"Women"
194958,550,"Men"
194958,1410,"Women"
195003,10952,"Men"
195003,6146,"Women"
195030,5619,"Men"
195030,6327,"Women"
195049,134,"Men"
195049,147,"Women"
195058,2435,"Men"
195058,2929,"Women"
195067,14,"Men"
195067,374,"Women"
195128,724,"Men"
195128,2066,"Women"
195155,83,"Men"
195155,61,"Women"
195164,1290,"Men"
195164,1462,"Women"
195173,2552,"Men"
195173,2015,"Women"
195191,35,"Men"
195191,278,"Women"
195216,954,"Men"
195216,1037,"Women"
195243,1019,"Men"
195243,1018,"Women"
195289,15,"Men"
195289,114,"Women"
195304,353,"Men"
195304,1445,"Women"
195322,1544,"Men"
195322,1946,"Women"
195438,156,"Men"
195438,0,"Women"
195474,1702,"Men"
195474,2018,"Women"
195526,1087,"Men"
195526,1617,"Women"
195544,1249,"Men"
195544,2650,"Women"
195580,83,"Men"
195580,7,"Women"
195702,23,"Men"
195702,130,"Women"
195720,1346,"Men"
195720,2347,"Women"
195784,114,"Men"
195784,542,"Women"
195809,8275,"Men"
195809,11114,"Women"
195988,628,"Men"
195988,899,"Women"
196006,2327,"Men"
196006,1454,"Women"
196015,1491,"Men"
196015,1968,"Women"
196024,1417,"Men"
196024,1639,"Women"
196033,838,"Men"
196033,1150,"Women"
196042,5874,"Men"
196042,4165,"Women"
196051,1157,"Men"
196051,1029,"Women"
196060,7694,"Men"
196060,9866,"Women"
196079,9038,"Men"
196079,9778,"Women"
196088,16348,"Men"
196088,15555,"Women"
196097,12622,"Men"
196097,14067,"Women"
196103,1246,"Men"
196103,1511,"Women"
196112,1565,"Men"
196112,1168,"Women"
196121,2992,"Men"
196121,4490,"Women"
196130,2556,"Men"
196130,3632,"Women"
196149,3058,"Men"
196149,3880,"Women"
196158,1289,"Men"
196158,1890,"Women"
196167,1398,"Men"
196167,2547,"Women"
196176,2840,"Men"
196176,5058,"Women"
196185,2020,"Men"
196185,3317,"Women"
196194,3158,"Men"
196194,3557,"Women"
196200,1028,"Men"
196200,1804,"Women"
196219,1394,"Men"
196219,1939,"Women"
196228,95,"Men"
196228,305,"Women"
196237,1975,"Men"
196237,2734,"Women"
196246,1757,"Men"
196246,2783,"Women"
196255,636,"Men"
196255,1584,"Women"
196264,3319,"Men"
196264,7150,"Women"
196291,1238,"Men"
196291,175,"Women"
196307,492,"Men"
196307,849,"Women"
196389,237,"Men"
196389,996,"Women"
196413,9981,"Men"
196413,12608,"Women"
196431,400,"Men"
196431,0,"Women"
196440,17,"Men"
196440,0,"Women"
196468,966,"Men"
196468,3435,"Women"
196565,2117,"Men"
196565,2841,"Women"
196583,82,"Men"
196583,0,"Women"
196592,3473,"Men"
196592,8464,"Women"
196653,165,"Men"
196653,904,"Women"
196680,6217,"Men"
196680,6724,"Women"
196699,1544,"Men"
196699,1547,"Women"
196866,1095,"Men"
196866,970,"Women"
196884,87,"Men"
196884,147,"Women"
197018,2241,"Men"
197018,0,"Women"
197027,799,"Men"
197027,177,"Women"
197036,3479,"Men"
197036,994,"Women"
197045,1401,"Men"
197045,2226,"Women"
197133,941,"Men"
197133,1521,"Women"
197142,293,"Men"
197142,318,"Women"
197151,996,"Men"
197151,2816,"Women"
197197,736,"Men"
197197,1265,"Women"
197221,80,"Men"
197221,26,"Women"
197285,233,"Men"
197285,526,"Women"
197294,4373,"Men"
197294,4986,"Women"
197337,0,"Men"
197337,59,"Women"
197531,245,"Men"
197531,244,"Women"
197601,164,"Men"
197601,0,"Women"
197647,147,"Men"
197647,0,"Women"
197674,264,"Men"
197674,0,"Women"
197692,87,"Men"
197692,0,"Women"
197708,2994,"Men"
197708,3971,"Women"
197735,1389,"Men"
197735,0,"Women"
197744,243,"Men"
197744,0,"Women"
197814,1073,"Men"
197814,1832,"Women"
197850,1464,"Men"
197850,2549,"Women"
197869,9329,"Men"
197869,12241,"Women"
197887,2564,"Men"
197887,3946,"Women"
197911,569,"Men"
197911,666,"Women"
197966,612,"Men"
197966,1244,"Women"
197984,753,"Men"
197984,635,"Women"
197993,0,"Men"
197993,180,"Women"
198011,362,"Men"
198011,811,"Women"
198039,1082,"Men"
198039,1641,"Women"
198066,544,"Men"
198066,331,"Women"
198084,768,"Men"
198084,1241,"Women"
198109,97,"Men"
198109,827,"Women"
198118,1534,"Men"
198118,2380,"Women"
198136,2142,"Men"
198136,2821,"Women"
198154,6676,"Men"
198154,7406,"Women"
198206,584,"Men"
198206,1030,"Women"
198215,664,"Men"
198215,712,"Women"
198233,2217,"Men"
198233,2687,"Women"
198251,2240,"Men"
198251,3642,"Women"
198260,8421,"Men"
198260,11954,"Women"
198303,388,"Men"
198303,287,"Women"
198321,598,"Men"
198321,960,"Women"
198330,1332,"Men"
198330,2327,"Women"
198367,1316,"Men"
198367,1787,"Women"
198376,1511,"Men"
198376,2794,"Women"
198385,878,"Men"
198385,991,"Women"
198419,7778,"Men"
198419,9721,"Women"
198455,1864,"Men"
198455,3293,"Women"
198464,10631,"Men"
198464,16309,"Women"
198491,368,"Men"
198491,1029,"Women"
198507,1082,"Men"
198507,1176,"Women"
198516,2903,"Men"
198516,4336,"Women"
198534,4452,"Men"
198534,7303,"Women"
198543,2260,"Men"
198543,4847,"Women"
198552,3227,"Men"
198552,5872,"Women"
198561,1038,"Men"
198561,2066,"Women"
198570,2261,"Men"
198570,4182,"Women"
198598,502,"Men"
198598,465,"Women"
198613,601,"Men"
198613,579,"Women"
198622,4632,"Men"
198622,6853,"Women"
198640,306,"Men"
198640,755,"Women"
198668,509,"Men"
198668,886,"Women"
198677,13,"Men"
198677,13,"Women"
198695,2680,"Men"
198695,3651,"Women"
198710,701,"Men"
198710,1217,"Women"
198729,478,"Men"
198729,1041,"Women"
198756,609,"Men"
198756,693,"Women"
198774,1954,"Men"
198774,3417,"Women"
198808,297,"Men"
198808,613,"Women"
198817,865,"Men"
198817,1726,"Women"
198835,905,"Men"
198835,1351,"Women"
198844,1,"Men"
198844,101,"Women"
198862,549,"Men"
198862,387,"Women"
198871,280,"Men"
198871,122,"Women"
198899,554,"Men"
198899,556,"Women"
198905,345,"Men"
198905,546,"Women"
198914,365,"Men"
198914,485,"Women"
198923,500,"Men"
198923,749,"Women"
198950,29,"Men"
198950,1436,"Women"
198969,937,"Men"
198969,885,"Women"
198978,3,"Men"
198978,43,"Women"
198987,1582,"Men"
198987,2397,"Women"
199023,551,"Men"
199023,633,"Women"
199032,480,"Men"
199032,482,"Women"
199069,662,"Men"
199069,1447,"Women"
199078,8,"Men"
199078,124,"Women"
199087,1045,"Men"
199087,1735,"Women"
199102,5511,"Men"
199102,8800,"Women"
199111,1250,"Men"
199111,1806,"Women"
199120,12821,"Men"
199120,19617,"Women"
199139,15223,"Men"
199139,15868,"Women"
199148,5883,"Men"
199148,12129,"Women"
199157,2494,"Men"
199157,6085,"Women"
199184,460,"Men"
199184,651,"Women"
199193,19373,"Men"
199193,19091,"Women"
199209,641,"Men"
199209,778,"Women"
199218,6598,"Men"
199218,12250,"Women"
199263,65,"Men"
199263,198,"Women"
199272,338,"Men"
199272,384,"Women"
199281,2596,"Men"
199281,5078,"Women"
199306,423,"Men"
199306,466,"Women"
199324,305,"Men"
199324,591,"Women"
199333,3003,"Men"
199333,4681,"Women"
199412,598,"Men"
199412,1001,"Women"
199421,1026,"Men"
199421,1788,"Women"
199449,743,"Men"
199449,1641,"Women"
199458,112,"Men"
199458,28,"Women"
199467,238,"Men"
199467,430,"Women"
199476,655,"Men"
199476,1583,"Women"
199485,693,"Men"
199485,1110,"Women"
199494,2698,"Men"
199494,4330,"Women"
199582,76,"Men"
199582,99,"Women"
199607,9,"Men"
199607,540,"Women"
199625,527,"Men"
199625,999,"Women"
199634,1522,"Men"
199634,2593,"Women"
199643,453,"Men"
199643,511,"Women"
199689,3,"Men"
199689,146,"Women"
199698,343,"Men"
199698,333,"Women"
199722,535,"Men"
199722,891,"Women"
199731,781,"Men"
199731,1376,"Women"
199740,790,"Men"
199740,1678,"Women"
199759,2162,"Men"
199759,1058,"Women"
199768,1099,"Men"
199768,1697,"Women"
199786,1852,"Men"
199786,2975,"Women"
199795,375,"Men"
199795,648,"Women"
199838,969,"Men"
199838,1967,"Women"
199847,4026,"Men"
199847,5296,"Women"
199856,11135,"Men"
199856,13474,"Women"
199865,259,"Men"
199865,532,"Women"
199883,24,"Men"
199883,100,"Women"
199892,1185,"Men"
199892,2441,"Women"
199908,682,"Men"
199908,1131,"Women"
199926,1073,"Men"
199926,1520,"Women"
199953,640,"Men"
199953,1192,"Women"
199962,1341,"Men"
199962,2117,"Women"
199971,40,"Men"
199971,31,"Women"
199980,26,"Men"
199980,3,"Women"
199999,1228,"Men"
199999,3554,"Women"
200004,4769,"Men"
200004,6917,"Women"
200013,13,"Men"
200013,39,"Women"
200022,2106,"Men"
200022,2100,"Women"
200059,603,"Men"
200059,807,"Women"
200086,82,"Men"
200086,151,"Women"
200110,0,"Men"
200110,61,"Women"
200156,714,"Men"
200156,662,"Women"
200192,723,"Men"
200192,1174,"Women"
200208,66,"Men"
200208,173,"Women"
200217,1473,"Men"
200217,2388,"Women"
200226,442,"Men"
200226,692,"Women"
200253,1041,"Men"
200253,1710,"Women"
200280,7622,"Men"
200280,7397,"Women"
200305,1786,"Men"
200305,1581,"Women"
200314,423,"Men"
200314,781,"Women"
200332,5797,"Men"
200332,6155,"Women"
200341,361,"Men"
200341,573,"Women"
200466,102,"Men"
200466,207,"Women"
200484,156,"Men"
200484,119,"Women"
200527,370,"Men"
200527,502,"Women"
200554,194,"Men"
200554,382,"Women"
200572,758,"Men"
200572,1048,"Women"
200590,29,"Men"
200590,150,"Women"
200697,875,"Men"
200697,195,"Women"
200785,34,"Men"
200785,359,"Women"
200800,6674,"Men"
200800,6658,"Women"
200846,580,"Men"
200846,831,"Women"
200873,29,"Men"
200873,31,"Women"
201034,321,"Men"
201034,325,"Women"
201061,49,"Men"
201061,164,"Women"
201098,22,"Men"
201098,19,"Women"
201104,1815,"Men"
201104,2291,"Women"
201131,39,"Men"
201131,64,"Women"
201140,140,"Men"
201140,16,"Women"
201159,221,"Men"
201159,71,"Women"
201177,34,"Men"
201177,252,"Women"
201195,1461,"Men"
201195,1844,"Women"
201283,758,"Men"
201283,1262,"Women"
201371,367,"Men"
201371,279,"Women"
201432,788,"Men"
201432,1309,"Women"
201441,7530,"Men"
201441,10064,"Women"
201469,131,"Men"
201469,493,"Women"
201478,37,"Men"
201478,85,"Women"
201496,376,"Men"
201496,220,"Women"
201539,8,"Men"
201539,80,"Women"
201548,968,"Men"
201548,1295,"Women"
201645,6006,"Men"
201645,6469,"Women"
201654,2888,"Men"
201654,3430,"Women"
201672,923,"Men"
201672,2259,"Women"
201681,9,"Men"
201681,88,"Women"
201690,975,"Men"
201690,1733,"Women"
201803,7,"Men"
201803,43,"Women"
201821,65,"Men"
201821,652,"Women"
201867,19,"Men"
201867,88,"Women"
201885,20939,"Men"
201885,24087,"Women"
201928,3615,"Men"
201928,6068,"Women"
201946,3740,"Men"
201946,5739,"Women"
201955,3119,"Men"
201955,4668,"Women"
201964,625,"Men"
201964,806,"Women"
201973,1720,"Men"
201973,3357,"Women"
202046,142,"Men"
202046,403,"Women"
202073,139,"Men"
202073,154,"Women"
202134,6365,"Men"
202134,7709,"Women"
202152,28,"Men"
202152,116,"Women"
202170,246,"Men"
202170,670,"Women"
202222,12612,"Men"
202222,15469,"Women"
202356,7122,"Men"
202356,10718,"Women"
202435,123,"Men"
202435,150,"Women"
202453,58,"Men"
202453,16,"Women"
202480,5477,"Men"
202480,5029,"Women"
202514,362,"Men"
202514,206,"Women"
202523,1141,"Men"
202523,1253,"Women"
202648,1825,"Men"
202648,2799,"Women"
202657,136,"Men"
202657,262,"Women"
202763,1830,"Men"
202763,3186,"Women"
202806,3367,"Men"
202806,6090,"Women"
202888,0,"Men"
202888,39,"Women"
202903,210,"Men"
202903,221,"Women"
202912,48,"Men"
202912,642,"Women"
202949,123,"Men"
202949,19,"Women"
202985,0,"Men"
202985,48,"Women"
203030,11,"Men"
203030,56,"Women"
203067,89,"Men"
203067,151,"Women"
203085,572,"Men"
203085,519,"Women"
203128,558,"Men"
203128,503,"Women"
203146,326,"Men"
203146,30,"Women"
203155,697,"Men"
203155,789,"Women"
203234,5,"Men"
203234,124,"Women"
203368,1453,"Men"
203368,1411,"Women"
203386,278,"Men"
203386,3579,"Women"
203438,0,"Men"
203438,102,"Women"
203447,629,"Men"
203447,1110,"Women"
203456,423,"Men"
203456,773,"Women"
203465,1319,"Men"
203465,2250,"Women"
203474,750,"Men"
203474,1398,"Women"
203483,824,"Men"
203483,1275,"Women"
203492,530,"Men"
203492,1103,"Women"
203517,9829,"Men"
203517,16545,"Women"
203526,758,"Men"
203526,1446,"Women"
203535,986,"Men"
203535,1263,"Women"
203544,106,"Men"
203544,651,"Women"
203580,538,"Men"
203580,570,"Women"
203599,1720,"Men"
203599,2638,"Women"
203614,90,"Men"
203614,364,"Women"
203678,1488,"Men"
203678,2636,"Women"
203720,135,"Men"
203720,89,"Women"
203739,1,"Men"
203739,21,"Women"
203748,3651,"Men"
203748,5699,"Women"
203757,402,"Men"
203757,562,"Women"
203775,503,"Men"
203775,753,"Women"
203845,555,"Men"
203845,554,"Women"
203881,1410,"Men"
203881,1936,"Women"
203942,32,"Men"
203942,11,"Women"
203960,147,"Men"
203960,949,"Women"
203997,69,"Men"
203997,117,"Women"
204006,1088,"Men"
204006,1392,"Women"
204015,536,"Men"
204015,654,"Women"
204024,8659,"Men"
204024,10179,"Women"
204121,0,"Men"
204121,73,"Women"
204158,8,"Men"
204158,38,"Women"
204176,91,"Men"
204176,579,"Women"
204185,1192,"Men"
204185,1269,"Women"
204194,739,"Men"
204194,932,"Women"
204200,846,"Men"
204200,1419,"Women"
204255,699,"Men"
204255,1070,"Women"
204264,770,"Men"
204264,981,"Women"
204334,1,"Men"
204334,171,"Women"
204422,966,"Men"
204422,1587,"Women"
204431,12,"Men"
204431,45,"Women"
204440,2798,"Men"
204440,1284,"Women"
204459,23,"Men"
204459,10,"Women"
204477,527,"Men"
204477,502,"Women"
204486,2068,"Men"
204486,457,"Women"
204501,1194,"Men"
204501,1715,"Women"
204608,603,"Men"
204608,80,"Women"
204617,542,"Men"
204617,667,"Women"
204635,1665,"Men"
204635,1475,"Women"
204662,209,"Men"
204662,284,"Women"
204671,301,"Men"
204671,422,"Women"
204680,354,"Men"
204680,495,"Women"
204699,413,"Men"
204699,436,"Women"
204705,1283,"Men"
204705,1261,"Women"
204714,3,"Men"
204714,88,"Women"
204723,301,"Men"
204723,105,"Women"
204769,0,"Men"
204769,111,"Women"
204778,2,"Men"
204778,55,"Women"
204796,29217,"Men"
204796,32226,"Women"
204802,428,"Men"
204802,807,"Women"
204820,736,"Men"
204820,1434,"Women"
204839,584,"Men"
204839,1132,"Women"
204848,761,"Men"
204848,1366,"Women"
204857,10170,"Men"
204857,16153,"Women"
204866,623,"Men"
204866,1386,"Women"
204884,10,"Men"
204884,108,"Women"
204893,3,"Men"
204893,23,"Women"
204909,667,"Men"
204909,858,"Women"
204936,914,"Men"
204936,1418,"Women"
204945,3871,"Men"
204945,3983,"Women"
204963,5,"Men"
204963,46,"Women"
204981,50,"Men"
204981,81,"Women"
204990,50,"Men"
204990,74,"Women"
205027,86,"Men"
205027,2,"Women"
205054,31,"Men"
205054,364,"Women"
205090,9,"Men"
205090,56,"Women"
205124,64,"Men"
205124,0,"Women"
205142,60,"Men"
205142,112,"Women"
205179,129,"Men"
205179,418,"Women"
205203,929,"Men"
205203,1329,"Women"
205391,71,"Men"
205391,143,"Women"
205443,1317,"Men"
205443,1914,"Women"
205470,8364,"Men"
205470,11051,"Women"
205841,4211,"Men"
205841,5917,"Women"
205887,152,"Men"
205887,434,"Women"
205957,1853,"Men"
205957,2123,"Women"
205966,738,"Men"
205966,1489,"Women"
206011,1181,"Men"
206011,1033,"Women"
206039,0,"Men"
206039,48,"Women"
206048,1678,"Men"
206048,2153,"Women"
206084,6647,"Men"
206084,7711,"Women"
206154,17,"Men"
206154,4,"Women"
206172,4,"Men"
206172,3,"Women"
206181,43,"Men"
206181,108,"Women"
206288,311,"Men"
206288,199,"Women"
206321,23,"Men"
206321,108,"Women"
206349,95,"Men"
206349,875,"Women"
206437,951,"Men"
206437,1241,"Women"
206446,700,"Men"
206446,1325,"Women"
206491,391,"Men"
206491,447,"Women"
206507,487,"Men"
206507,553,"Women"
206516,72,"Men"
206516,50,"Women"
206525,665,"Men"
206525,620,"Women"
206589,819,"Men"
206589,919,"Women"
206604,4829,"Men"
206604,5774,"Women"
206613,552,"Men"
206613,804,"Women"
206622,2331,"Men"
206622,3170,"Women"
206695,5240,"Men"
206695,6964,"Women"
206835,459,"Men"
206835,421,"Women"
206862,905,"Men"
206862,1293,"Women"
206905,206,"Men"
206905,163,"Women"
206914,1339,"Men"
206914,2357,"Women"
206923,595,"Men"
206923,1256,"Women"
206932,37,"Men"
206932,440,"Women"
206941,4716,"Men"
206941,7838,"Women"
206996,639,"Men"
206996,1737,"Women"
207041,1281,"Men"
207041,2096,"Women"
207050,395,"Men"
207050,890,"Women"
