"unitid","Year","Weapon Possession (Discipline)","Drug Law Violation","Liquor Law Violation"
"180090","2019",0,0,0
"180106","2019",0,1,12
"180151","2019",0,0,3
"180160","2019",0,0,0
"180203","2019",0,0,0
"180212","2019",0,0,0
"180249","2019",0,0,0
"180258","2019",0,9,71
"180276","2019",0,0,0
"180328","2019",1,0,0
"180373","2019",0,0,2
"180461","2019",0,49,235
"180522","2019",0,18,44
"180595","2019",0,10,77
"180647","2019",0,0,0
"180692","2019",0,0,35
"180814","2019",0,18,19
"180832","2019",0,0,0
"180878","2019",0,0,0
"180948","2019",2,5,30
"180957","2019",0,0,0
"181127","2019",1,13,46
"181215","2019",0,6,15
"181297","2019",0,0,0
"181330","2019",0,13,98
"181394","2019",3,14,169
"181464","2019",0,37,520
"181491","2019",0,0,0
"181534","2019",1,20,13
"181543","2019",0,0,0
"181604","2019",1,1,13
"181738","2019",0,3,1
"181765","2019",0,0,0
"181783","2019",0,0,41
"181817","2019",0,14,5
"181853","2019",1,10,12
"181880","2019",0,0,0
"181941","2019",0,0,0
"182148","2019",0,0,0
"182458","2019",0,4,30
"182634","2019",0,12,54
"182652","2019",0,0,0
"182670","2019",0,5,238
"182704","2019",0,0,0
"182722","2019",0,0,0
"182829","2019",0,0,0
"182892","2019",0,0,0
"182917","2019",0,0,0
"182953","2019",0,0,0
"182999","2019",0,0,0
"183071","2019",0,0,0
"183080","2019",0,3,370
"183099","2019",0,4,57
"183123","2019",0,2,20
"183132","2019",0,0,0
"183141","2019",0,0,0
"183202","2019",0,0,0
"183211","2019",0,6,14
"183239","2019",0,7,157
"183248","2019",0,0,0
"183275","2019",0,0,8
"183488","2019",0,0,0
"183725","2019",0,0,0
"183743","2019",0,0,1
"183804","2019",0,0,0
"183822","2019",0,9,17
"183859","2019",0,0,0
"183910","2019",0,21,36
"184047","2019",0,0,0
"184056","2019",0,0,0
"184092","2019",0,0,0
"184180","2019",0,0,1
"184205","2019",0,0,0
"184278","2019",0,0,0
"184348","2019",0,62,174
"184427","2019",0,0,0
"184481","2019",0,0,0
"184506","2019",0,0,0
"184612","2019",0,17,2
"184746","2019",0,0,0
"184773","2019",0,7,33
"184791","2019",0,0,0
"184816","2019",0,0,0
"184870","2019",0,0,0
"184959","2019",0,0,0
"184968","2019",0,0,0
"185174","2019",0,0,0
"185332","2019",0,0,0
"185396","2019",0,0,0
"185466","2019",0,0,0
"185572","2019",0,22,63
"185590","2019",0,1,1
"185679","2019",0,0,0
"185721","2019",0,0,0
"185828","2019",0,4,8
"185970","2019",0,0,0
"186016","2019",0,0,0
"186034","2019",0,0,0
"186052","2019",0,0,0
"186122","2019",0,0,0
"186186","2019",0,0,0
"186201","2019",0,21,109
"186405","2019",0,0,0
"186423","2019",0,0,0
"186469","2019",0,0,0
"186593","2019",0,0,0
"186618","2019",0,11,14
"186645","2019",0,1,0
"186867","2019",0,5,58
"186900","2019",0,0,0
"187000","2019",0,0,0
"187046","2019",0,0,0
"187134","2019",0,24,328
"187444","2019",2,261,114
"187596","2019",0,0,0
"187639","2019",0,0,0
"187648","2019",0,4,30
"187666","2019",0,0,0
"187745","2019",0,10,11
"187897","2019",0,16,10
"187903","2019",0,4,68
"187912","2019",0,8,9
"187958","2019",0,0,0
"187967","2019",0,6,1
"187976","2019",0,0,0
"187994","2019",0,0,0
"188003","2019",0,0,0
"188021","2019",0,0,0
"188049","2019",0,0,0
"188058","2019",0,0,0
"188137","2019",0,0,0
"188182","2019",0,0,5
"188207","2019",0,0,0
"188216","2019",0,0,78
"188225","2019",0,0,0
"188261","2019",0,0,0
"188289","2019",0,0,0
"188304","2019",0,1,0
"188340","2019",0,15,12
"188438","2019",1,14,113
"188517","2019",0,0,0
"188535","2019",0,0,0
"188580","2019",0,0,0
"188641","2019",3,142,102
"188650","2019",0,0,0
"188669","2019",0,0,0
"188678","2019",0,0,0
"188687","2019",0,0,0
"188696","2019",0,0,0
"188890","2019",0,0,0
"188915","2019",0,0,0
"188942","2019",0,0,0
"189015","2019",0,0,0
"189097","2019",0,10,71
"189219","2019",0,0,0
"189255","2019",0,0,0
"189273","2019",0,0,0
"189282","2019",0,0,0
"189404","2019",0,0,0
"189413","2019",0,0,0
"189468","2019",0,0,0
"189477","2019",0,0,0
"189501","2019",0,0,0
"189547","2019",1,98,16
"189705","2019",0,30,41
"189811","2019",0,0,0
"189848","2019",0,10,150
"189857","2019",0,0,0
"189981","2019",0,0,0
"189990","2019",0,0,0
"190008","2019",0,0,0
"190053","2019",0,0,0
"190071","2019",0,0,0
"190080","2019",0,0,0
"190099","2019",1,163,88
"190169","2019",0,0,0
"190239","2019",0,0,0
"190248","2019",0,5,5
"190318","2019",0,0,0
"190372","2019",0,8,22
"190451","2019",0,0,0
"190512","2019",1,5,0
"190521","2019",0,4,1
"190530","2019",3,12,0
"190549","2019",0,2,0
"190558","2019",0,15,44
"190567","2019",0,13,6
"190600","2019",0,3,0
"190619","2019",0,16,0
"190628","2019",1,18,1
"190637","2019",0,0,0
"190646","2019",0,0,1
"190655","2019",0,2,0
"190664","2019",0,12,30
"190673","2019",0,7,5
"190682","2019",0,0,0
"190691","2019",0,9,1
"190707","2019",0,0,0
"190716","2019",0,6,22
"190752","2019",0,0,0
"190761","2019",0,35,27
"190840","2019",0,64,16
"190956","2019",0,0,0
"190974","2019",0,0,0
"190983","2019",2,9,79
"191199","2019",0,14,60
"191205","2019",0,1,1
"191287","2019",0,0,0
"191302","2019",0,0,0
"191311","2019",0,0,0
"191320","2019",0,0,0
"191339","2019",0,6,10
"191515","2019",0,76,7
"191533","2019",1,41,37
"191597","2019",0,0,0
"191612","2019",5,49,68
"191621","2019",0,2,37
"191630","2019",1,177,134
"191649","2019",3,49,19
"191719","2019",0,0,0
"191931","2019",0,51,181
"191940","2019",0,0,0
"191959","2019",0,0,0
"192022","2019",2,103,54
"192040","2019",0,1,1
"192110","2019",0,1,11
"192165","2019",0,0,0
"192271","2019",0,0,0
"192484","2019",0,0,0
"192624","2019",0,0,0
"192688","2019",0,0,0
"192703","2019",0,124,276
"192712","2019",0,1,9
"192749","2019",1,45,60
"192785","2019",0,0,0
"192800","2019",0,0,0
"192864","2019",0,0,0
"192961","2019",0,0,0
"192970","2019",0,0,0
"193052","2019",0,0,0
"193061","2019",0,0,0
"193070","2019",0,0,0
"193122","2019",0,0,0
"193186","2019",0,0,0
"193201","2019",0,0,0
"193247","2019",0,0,0
"193265","2019",0,0,0
"193292","2019",0,0,34
"193353","2019",0,24,112
"193380","2019",0,0,0
"193399","2019",0,87,77
"193405","2019",0,0,0
"193478","2019",0,48,2
"193584","2019",0,6,44
"193609","2019",0,0,0
"193672","2019",0,0,0
"193821","2019",0,0,0
"193830","2019",0,0,0
"193894","2019",0,0,0
"193973","2019",1,50,39
"193991","2019",0,0,0
"194073","2019",0,0,0
"194116","2019",0,0,0
"194189","2019",0,0,0
"194259","2019",0,0,0
"194392","2019",1,36,38
"194435","2019",0,0,0
"194499","2019",0,0,0
"194569","2019",0,0,0
"194657","2019",0,0,0
"194666","2019",0,0,0
"194693","2019",0,0,0
"194736","2019",0,0,0
"194763","2019",0,0,0
"194824","2019",3,37,211
"194958","2019",0,1,12
"195030","2019",1,176,206
"195067","2019",0,0,0
"195164","2019",0,73,259
"195173","2019",0,0,0
"195191","2019",0,0,0
"195216","2019",2,104,22
"195234","2019",0,58,102
"195243","2019",1,9,22
"195289","2019",0,0,0
"195304","2019",0,33,5
"195322","2019",0,0,0
"195438","2019",0,0,0
"195474","2019",0,78,248
"195544","2019",0,0,0
"195562","2019",0,0,0
"195580","2019",0,0,0
"195720","2019",0,23,159
"195784","2019",0,0,0
"195988","2019",0,49,15
"196015","2019",1,75,17
"196024","2019",2,83,32
"196033","2019",0,72,30
"196042","2019",0,13,50
"196051","2019",1,129,102
"196088","2019",1,298,408
"196097","2019",0,94,174
"196121","2019",1,104,303
"196130","2019",10,487,28
"196149","2019",1,51,119
"196158","2019",0,10,66
"196167","2019",0,30,90
"196176","2019",0,58,53
"196200","2019",1,46,46
"196219","2019",0,91,37
"196228","2019",0,0,0
"196237","2019",0,44,20
"196255","2019",0,0,0
"196291","2019",0,0,5
"196389","2019",0,0,0
"196431","2019",0,0,0
"196440","2019",0,0,0
"196468","2019",0,0,0
"196565","2019",0,53,26
"196583","2019",0,0,0
"196680","2019",0,0,0
"196699","2019",0,0,0
"196866","2019",0,41,251
"196884","2019",0,0,0
"197027","2019",0,0,9
"197133","2019",0,16,4
"197142","2019",0,0,0
"197151","2019",0,10,16
"197197","2019",0,37,11
"197221","2019",0,0,7
"197230","2019",0,19,4
"197285","2019",0,0,0
"197337","2019",0,0,0
"197601","2019",0,0,0
"197647","2019",0,0,0
"197692","2019",0,0,0
"197735","2019",0,0,0
"197744","2019",0,0,0
"197911","2019",1,6,64
"197966","2019",0,0,0
"197984","2019",1,24,141
"197993","2019",0,0,0
"198011","2019",0,0,0
"198039","2019",0,0,0
"198066","2019",0,2,11
"198084","2019",0,0,0
"198109","2019",0,0,0
"198136","2019",0,2,37
"198190","2019",0,0,0
"198206","2019",1,0,0
"198215","2019",1,1,4
"198303","2019",4,83,76
"198321","2019",0,0,0
"198330","2019",0,0,0
"198507","2019",0,87,20
"198516","2019",1,97,282
"198534","2019",0,0,0
"198543","2019",0,19,3
"198561","2019",0,14,44
"198598","2019",0,27,9
"198613","2019",4,65,38
"198640","2019",0,0,0
"198668","2019",0,0,0
"198695","2019",6,147,276
"198729","2019",0,0,0
"198756","2019",1,81,2
"198774","2019",0,0,0
"198808","2019",1,2,46
"198844","2019",0,0,0
"198862","2019",0,8,0
"198871","2019",1,65,18
"198905","2019",0,0,0
"198923","2019",0,0,0
"198950","2019",0,4,27
"198969","2019",0,14,30
"198978","2019",0,0,0
"199005","2019",0,0,0
"199023","2019",0,0,0
"199078","2019",0,0,0
"199087","2019",0,0,0
"199111","2019",0,45,49
"199157","2019",5,96,30
"199184","2019",1,14,36
"199193","2019",3,84,377
"199263","2019",0,0,0
"199272","2019",0,11,21
"199281","2019",2,80,17
"199306","2019",0,28,10
"199333","2019",1,1,0
"199412","2019",0,19,111
"199449","2019",0,0,0
"199458","2019",0,0,0
"199467","2019",0,0,0
"199476","2019",0,0,0
"199582","2019",1,3,0
"199607","2019",1,2,6
"199625","2019",0,0,0
"199689","2019",0,0,0
"199698","2019",0,2,1
"199722","2019",0,2,0
"199759","2019",0,0,0
"199795","2019",0,0,0
"199865","2019",3,56,82
"199883","2019",0,0,0
"199892","2019",0,0,0
"199908","2019",1,0,0
"199953","2019",0,0,0
"199971","2019",0,0,0
"199980","2019",0,0,0
"199999","2019",1,135,42
"200013","2019",0,0,0
"200022","2019",0,0,117
"200059","2019",1,1,15
"200110","2019",0,0,0
"200156","2019",0,14,47
"200208","2019",0,0,0
"200226","2019",2,5,22
"200253","2019",0,1,7
"200280","2019",0,4,115
"200314","2019",0,6,17
"200341","2019",0,0,24
"200484","2019",0,0,0
"200554","2019",0,16,2
"200572","2019",0,0,0
"200590","2019",0,0,0
"200785","2019",0,0,0
"200800","2019",0,91,143
"200873","2019",0,0,0
"201034","2019",0,0,0
"201061","2019",0,0,0
"201098","2019",0,0,0
"201131","2019",0,0,0
"201159","2019",1,1,0
"201177","2019",0,0,0
"201195","2019",0,46,129
"201371","2019",0,6,22
"201432","2019",0,0,0
"201441","2019",1,44,139
"201478","2019",0,4,1
"201496","2019",0,0,0
"201539","2019",0,0,0
"201645","2019",5,56,178
"201654","2019",0,1,6
"201672","2019",1,11,11
"201681","2019",0,0,0
"201803","2019",0,0,0
"201821","2019",0,0,0
"201867","2019",0,0,0
"201928","2019",0,0,0
"201946","2019",0,0,0
"201955","2019",0,1,0
"201964","2019",0,0,0
"201982","2019",0,0,0
"202046","2019",0,0,0
"202073","2019",0,0,1
"202134","2019",3,7,57
"202152","2019",0,0,0
"202170","2019",0,3,6
"202435","2019",0,0,0
"202453","2019",0,0,0
"202480","2019",0,120,466
"202514","2019",0,3,16
"202523","2019",0,59,76
"202657","2019",0,6,1
"202806","2019",0,0,0
"202888","2019",0,0,0
"202903","2019",0,0,0
"202912","2019",0,0,0
"202985","2019",0,0,0
"203030","2019",0,0,0
"203085","2019",0,2,31
"203128","2019",0,41,25
"203146","2019",0,0,0
"203234","2019",0,0,0
"203289","2019",0,0,0
"203331","2019",0,0,0
"203368","2019",0,30,116
"203438","2019",0,0,0
"203447","2019",0,0,0
"203456","2019",0,0,0
"203465","2019",0,0,0
"203474","2019",0,0,0
"203483","2019",0,0,0
"203492","2019",0,0,0
"203535","2019",0,70,67
"203544","2019",0,0,0
"203580","2019",1,22,20
"203678","2019",0,0,0
"203739","2019",0,0,0
"203757","2019",1,16,23
"203775","2019",0,3,10
"203845","2019",0,30,41
"203881","2019",0,0,0
"203942","2019",0,0,0
"203997","2019",0,0,0
"204006","2019",0,2,0
"204015","2019",0,1,0
"204121","2019",0,0,0
"204158","2019",0,0,0
"204185","2019",0,5,111
"204200","2019",0,5,10
"204264","2019",0,15,22
"204334","2019",0,0,0
"204422","2019",0,4,6
"204431","2019",0,0,0
"204440","2019",0,0,0
"204459","2019",0,0,0
"204468","2019",2,23,85
"204477","2019",0,0,0
"204486","2019",0,48,0
"204501","2019",3,92,98
"204608","2019",0,0,0
"204617","2019",0,2,2
"204635","2019",0,10,87
"204662","2019",0,19,34
"204671","2019",0,0,0
"204680","2019",0,4,6
"204699","2019",0,0,0
"204705","2019",1,11,11
"204714","2019",0,0,0
"204723","2019",0,0,0
"204769","2019",0,0,0
"204778","2019",0,0,0
"204796","2019",5,278,1340
"204802","2019",0,0,0
"204820","2019",0,0,0
"204839","2019",0,0,0
"204848","2019",0,0,0
"204866","2019",0,0,0
"204884","2019",0,0,0
"204893","2019",0,0,0
"204963","2019",0,0,0
"204981","2019",1,0,0
"204990","2019",0,0,0
"205027","2019",0,0,0
"205054","2019",0,0,0
"205090","2019",0,0,0
"205124","2019",0,0,0
"205142","2019",0,0,0
"205179","2019",0,0,0
"205203","2019",0,0,3
"205391","2019",0,0,0
"205443","2019",0,8,20
"205559","2019",0,0,0
"205887","2019",0,0,0
"206011","2019",0,8,1
"206039","2019",0,0,0
"206172","2019",0,0,0
"206181","2019",0,0,0
"206288","2019",0,0,0
"206321","2019",0,0,0
"206349","2019",0,0,0
"206394","2019",0,0,0
"206446","2019",0,0,0
"206491","2019",1,7,1
"206516","2019",0,0,0
"206525","2019",0,53,48
"206589","2019",0,38,44
"206613","2019",0,0,4
"206622","2019",0,129,329
"206695","2019",0,4,45
"206817","2019",0,2,0
"206835","2019",0,1,4
"206905","2019",0,0,0
"206923","2019",1,10,14
"206932","2019",0,0,0
"207041","2019",0,3,3
"207069","2019",0,17,23
"207087","2019",0,0,0
"207102","2019",0,0,0
"207157","2019",0,0,0
"207209","2019",3,7,3
"207236","2019",0,1,20
"207315","2019",0,0,0
"207324","2019",0,0,0
"207351","2019",0,0,0
"207397","2019",0,0,0
"207403","2019",0,0,0
"207458","2019",0,2,8
"207564","2019",0,0,0
"207582","2019",0,3,5
"207670","2019",1,3,29
"207704","2019",0,0,0
"207722","2019",0,3,2
"207740","2019",0,1,18
"207786","2019",0,0,0
"207865","2019",0,8,0
"207962","2019",0,0,0
"208035","2019",0,1,0
"208044","2019",0,0,0
"208053","2019",2,3,0
"208275","2019",0,0,0
"208433","2019",0,0,0
"208479","2019",0,0,0
"208512","2019",0,0,0
"208637","2019",0,0,0
"208725","2019",0,0,0
"208859","2019",0,0,0
"209056","2019",1,56,79
"209065","2019",0,40,163
"209083","2019",0,0,0
"209153","2019",0,0,0
"209205","2019",0,0,0
"209241","2019",0,0,0
"209287","2019",0,0,0
"209296","2019",0,0,0
"209409","2019",0,0,0
"209490","2019",0,0,0
"209603","2019",0,2,0
"209667","2019",0,0,0
"209676","2019",0,0,0
"209694","2019",0,0,0
"209700","2019",0,0,0
"209719","2019",0,0,0
"209807","2019",0,94,126
"209825","2019",0,14,299
"209922","2019",0,88,65
"210331","2019",0,0,2
"210340","2019",0,0,0
"210429","2019",0,74,60
"210438","2019",0,0,0
"210474","2019",0,0,0
"210492","2019",0,1,1
"210508","2019",0,0,0
"210599","2019",0,0,0
"210669","2019",3,32,98
"210711","2019",0,0,0
"210739","2019",0,19,45
"210748","2019",0,0,0
"210775","2019",0,10,39
"211006","2019",0,0,0
"211024","2019",0,0,0
"211079","2019",0,0,0
"211130","2019",0,0,0
"211273","2019",0,12,14
"211291","2019",0,63,215
"211316","2019",0,0,0
"211334","2019",0,0,0
"211343","2019",1,0,0
"211352","2019",0,26,46
"211468","2019",1,11,7
"211477","2019",0,6,6
"211556","2019",1,8,31
"211583","2019",0,41,20
"211608","2019",0,15,6
"211635","2019",0,0,0
"211802","2019",0,0,0
"211893","2019",0,2,7
"211981","2019",0,25,18
"212018","2019",0,0,0
"212045","2019",0,0,0
"212230","2019",0,0,0
"212267","2019",0,0,0
"212276","2019",0,0,0
"212294","2019",0,0,0
"212300","2019",0,0,0
"212328","2019",0,0,0
"212337","2019",0,0,0
"212355","2019",0,0,0
"212382","2019",0,0,0
"212391","2019",0,0,0
"212434","2019",0,0,0
"212443","2019",0,0,0
"212656","2019",3,7,13
"212674","2019",0,90,230
"212753","2019",0,0,0
"212771","2019",0,0,0
"212869","2019",1,6,4
"212911","2019",0,16,7
"212975","2019",0,0,2
"212993","2019",0,0,0
"213011","2019",0,1,21
"213163","2019",0,0,0
"213215","2019",0,0,0
"213233","2019",0,0,0
"213251","2019",0,21,49
"213303","2019",0,7,5
"213321","2019",0,18,49
"213330","2019",0,0,0
"213349","2019",0,63,94
"213358","2019",0,5,38
"213385","2019",0,18,27
"213400","2019",0,2,0
"213446","2019",0,0,0
"213455","2019",0,0,0
"213491","2019",0,0,0
"213507","2019",0,5,6
"213534","2019",0,0,0
"213543","2019",0,58,241
"213552","2019",0,0,0
"213570","2019",0,0,0
"213589","2019",0,0,0
"213622","2019",0,0,0
"213659","2019",0,0,0
"213668","2019",0,62,46
"213774","2019",0,0,0
"213826","2019",0,15,96
"213914","2019",0,0,0
"213932","2019",0,0,0
"213987","2019",0,50,106
"214023","2019",0,0,0
"214069","2019",0,9,45
"214148","2019",0,0,0
"214157","2019",0,17,63
"214166","2019",1,0,60
"214175","2019",0,31,129
"214272","2019",1,85,104
"214476","2019",0,0,0
"214528","2019",0,0,0
"214582","2019",0,0,0
"214591","2019",0,17,26
"214616","2019",0,0,0
"214625","2019",0,0,0
"214634","2019",0,0,0
"214643","2019",0,0,0
"214652","2019",0,0,0
"214670","2019",0,0,0
"214689","2019",0,16,28
"214698","2019",0,7,1
"214704","2019",0,12,17
"214713","2019",0,7,99
"214731","2019",0,20,6
"214740","2019",0,0,0
"214759","2019",0,1,0
"214768","2019",0,9,5
"214777","2019",0,209,950
"214786","2019",0,3,4
"214795","2019",0,4,9
"214801","2019",0,9,9
"214810","2019",0,0,0
"214829","2019",0,0,0
"214883","2019",0,0,0
"214892","2019",0,0,0
"214944","2019",0,0,0
"214971","2019",0,0,0
"215008","2019",0,0,0
"215044","2019",0,0,0
"215053","2019",0,2,0
"215105","2019",0,22,19
"215114","2019",0,1,3
"215132","2019",0,1,23
"215266","2019",0,0,14
"215275","2019",0,16,27
"215284","2019",0,6,61
"215293","2019",0,58,326
"215309","2019",0,0,0
"215336","2019",0,0,0
"215390","2019",0,0,0
"215415","2019",0,27,32
"215424","2019",0,0,0
"215442","2019",0,23,46
"215479","2019",0,0,0
"215530","2019",0,0,0
"215585","2019",0,4,0
"215594","2019",0,0,0
"215619","2019",0,0,0
"215637","2019",0,3,1
"215655","2019",0,32,87
"215682","2019",0,0,0
"215691","2019",0,24,40
"215770","2019",0,80,382
"215798","2019",0,25,65
"215813","2019",0,0,0
"215886","2019",0,0,0
"215929","2019",0,41,293
"215947","2019",0,5,14
"215974","2019",0,0,0
"215983","2019",0,0,0
"216010","2019",0,57,51
"216038","2019",0,31,50
"216047","2019",0,0,0
"216074","2019",0,0,0
"216162","2019",0,0,0
"216223","2019",0,0,0
"216278","2019",0,9,99
"216287","2019",0,19,98
"216311","2019",0,0,0
"216348","2019",0,0,0
"216357","2019",0,28,4
"216436","2019",0,0,0
"216445","2019",0,0,0
"216454","2019",0,0,0
"216463","2019",0,0,0
"216524","2019",0,16,81
"216542","2019",0,2,0
"216551","2019",5,13,19
"216597","2019",0,39,446
"216630","2019",0,0,0
"216667","2019",1,30,100
"216746","2019",0,0,0
"216773","2019",0,0,0
"216782","2019",0,0,0
"216807","2019",0,2,18
"216816","2019",0,0,0
"216825","2019",0,2,0
"216931","2019",1,42,141
"216940","2019",0,3,1
"217013","2019",0,0,4
"217040","2019",0,0,0
"217059","2019",0,31,106
"217156","2019",1,23,84
"217165","2019",0,64,385
"217323","2019",0,0,0
"217402","2019",0,70,706
"217420","2019",0,22,36
"217493","2019",0,49,60
"217581","2019",0,0,0
"217606","2019",0,0,0
"217615","2019",0,0,0
"217624","2019",1,1,2
"217688","2019",0,0,0
"217721","2019",0,0,0
"217749","2019",0,2,1
"217776","2019",0,6,14
"217794","2019",0,0,0
"217828","2019",0,0,0
"217864","2019",0,5,39
"217873","2019",0,19,11
"217891","2019",0,0,0
"217907","2019",0,10,57
"217925","2019",0,0,0
"217934","2019",0,1,0
"217961","2019",0,2,7
"217989","2019",0,0,1
"217998","2019",0,4,66
"218043","2019",0,0,0
"218061","2019",0,18,56
"218070","2019",0,30,215
"218159","2019",0,0,0
"218195","2019",0,0,0
"218229","2019",1,7,54
"218335","2019",1,1,0
"218353","2019",0,0,0
"218399","2019",0,5,0
"218414","2019",2,8,25
"218487","2019",1,0,0
"218539","2019",3,15,64
"218645","2019",0,16,34
"218663","2019",2,80,635
"218672","2019",0,0,0
"218681","2019",0,0,0
"218690","2019",0,0,0
"218706","2019",0,0,0
"218724","2019",5,113,965
"218733","2019",16,88,6
"218751","2019",0,0,0
"218821","2019",6,24,27
"218867","2019",0,0,0
"218919","2019",0,8,5
"218955","2019",0,0,0
"218964","2019",2,11,10
"218991","2019",1,0,0
"219000","2019",0,20,28
"219037","2019",0,0,0
"219046","2019",0,0,5
"219082","2019",0,0,19
"219091","2019",0,1,35
"219125","2019",0,0,0
"219143","2019",0,0,0
"219170","2019",0,0,0
"219189","2019",0,0,0
"219198","2019",0,0,18
"219204","2019",0,0,0
"219240","2019",0,0,0
"219259","2019",0,10,91
"219277","2019",0,0,0
"219338","2019",0,0,0
"219347","2019",0,2,27
"219356","2019",0,0,359
"219374","2019",0,0,0
"219383","2019",0,0,9
"219392","2019",0,0,0
"219408","2019",0,0,0
"219426","2019",0,0,46
"219453","2019",0,0,0
"219471","2019",0,2,166
"219480","2019",0,0,0
"219505","2019",0,0,0
"219587","2019",0,0,0
"219596","2019",0,0,0
"219639","2019",0,0,0
"219709","2019",0,53,190
"219790","2019",0,0,0
"219806","2019",0,0,0
"219833","2019",0,2,16
"219842","2019",0,0,0
"219851","2019",0,0,0
"219879","2019",0,0,0
"219903","2019",0,0,0
"219921","2019",0,0,0
"219949","2019",0,3,16
"219976","2019",1,1,7
"220002","2019",0,0,0
"220118","2019",0,0,0
"220163","2019",0,0,0
"220181","2019",0,4,2
"220206","2019",0,0,0
"220215","2019",0,0,2
"220251","2019",0,0,0
"220279","2019",0,0,0
"220321","2019",0,0,0
"220394","2019",0,0,0
"220400","2019",0,0,1
"220464","2019",0,0,0
"220473","2019",0,0,1
"220491","2019",0,0,0
"220598","2019",4,29,2
"220604","2019",0,0,0
"220613","2019",0,2,8
"220631","2019",1,7,75
"220640","2019",0,0,0
"220701","2019",0,0,3
"220710","2019",0,17,21
"220756","2019",0,0,0
"220792","2019",0,0,0
"220871","2019",0,0,0
"220978","2019",2,49,11
"220996","2019",0,0,0
"221050","2019",0,0,0
"221148","2019",2,5,7
"221184","2019",0,0,0
"221236","2019",0,0,0
"221281","2019",0,0,0
"221333","2019",0,0,0
"221351","2019",0,9,106
